"origin","year","month","day","hour","arr_delay","carrier","flight","tailnum","dest","air_time","distance","minute","wind_dir","wind_speed","wind_gust","precip","pressure","visib"
"JFK",2017,6,27,6,-1,"AA",2230,"N5ENAA","MIA",161,1089,30,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,45,"B6",905,"N273JB","ORD",114,740,30,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,14,"B6",301,"N658JB","FLL",171,1069,0,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,-15,"AA",171,"N783AA","LAX",331,2475,0,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,7,"DL",488,"N3758Y","ATL",123,760,10,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,25,"B6",675,"N657JB","MSY",180,1182,15,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,6,"AA",2235,"N3HDAA","CLT",95,541,30,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,11,"AA",1572,"N3EJAA","PHX",295,2153,29,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,81,"B6",583,"N903JB","MCO",135,944,12,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,6,14,"B6",525,"N763JB","TPA",157,1005,57,330,14.96014,17.2158299092,0,1015.5,10
"JFK",2017,6,27,7,14,"VX",11,"N627VA","SFO",361,2586,30,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,12,"B6",163,"N298JB","SRQ",164,1041,32,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-17,"DL",424,"N705TW","LAX",324,2475,5,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-10,"DL",426,"N717TW","SFO",353,2586,0,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-22,"VX",399,"N842VA","LAX",312,2475,0,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,4,"B6",123,"N934JB","LAX",320,2475,24,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-23,"AS",7,"N517AS","SEA",326,2422,0,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-3,"B6",841,"N665JB","SAV",115,718,1,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,36,"B6",15,"N964JB","SFO",354,2586,0,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,2,"AA",1263,"N3FEAA","LAS",302,2248,55,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-4,"DL",498,"N624AG","SLC",271,1990,0,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-6,"B6",929,"N535JB","RSW",161,1074,40,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-27,"AA",33,"N791AA","LAX",327,2475,0,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-9,"B6",1491,"N339JB","ACK",38,199,30,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-11,"AA",9,"N789AA","SFO",347,2586,0,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,64,"B6",1273,"N526JB","CHS",100,636,38,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-14,"B6",318,"N358JB","BOS",40,187,15,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,7,-26,"DL",483,"N1201P","SEA",320,2422,29,20,9.20624,10.5943568672,0,1015.4,10
"JFK",2017,6,27,8,-1,"DL",2498,"N966AT","CHS",100,636,30,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-20,"DL",2474,"N812DN","SJU",193,1598,5,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-3,"AA",947,"N395AA","MIA",162,1089,0,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-11,"DL",2134,"N923DL","MSP",151,1029,30,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,106,"DL",459,"N153DL","SFO",352,2586,15,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-14,"DL",2190,"N3773D","MIA",159,1089,5,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-2,"DL",2598,"N912DE","TPA",160,1005,5,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-2,"DL",472,"N197DN","LAX",325,2475,5,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-6,"B6",677,"N558JB","JAX",126,828,0,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-28,"DL",2836,"N3764D","DEN",219,1626,36,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-6,"B6",189,"N929JB","SAN",324,2446,55,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-13,"DL",433,"N556NW","LAS",295,2248,30,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,19,"B6",219,"N316JB","CLT",96,541,9,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,1,"AA",1,"N790AA","LAX",326,2475,0,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,19,"B6",2702,"N231JB","BUF",59,301,0,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,33,"B6",289,"N970JB","MCO",143,944,21,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-6,"DL",2288,"N718TW","SAN",312,2446,30,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,4,"DL",436,"N392DA","PHX",286,2153,10,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,16,"B6",885,"N229JB","RDU",85,427,12,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-1,"DL",2324,"N369NB","FLL",158,1069,10,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,9,"B6",201,"N531JB","FLL",167,1069,3,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,-24,"DL",2267,"N850DN","PDX",319,2454,20,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,85,"B6",223,"N969JB","LAX",318,2475,55,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,39,"AA",1153,"N5EAAA","CLT",106,541,15,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,33,"DL",469,"N835DN","ATL",119,760,30,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,6,"B6",1611,"N554JB","LAS",302,2248,59,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,1,"B6",393,"N784JB","DAB",134,891,9,0,0,0,0,1016.1,10
"JFK",2017,6,27,8,5,"DL",2822,"N320US","MCO",149,944,8,0,0,0,0,1016.1,10
"JFK",2017,6,27,9,4,"B6",116,"N187JB","SYR",43,209,56,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,17,"DL",2355,"N365NB","AUS",222,1521,15,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,2,"DL",442,"N1501P","LAX",325,2475,45,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,12,"B6",286,"N228JB","ROC",50,264,0,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-16,"DL",465,"N694DL","STT",199,1623,0,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-7,"VX",407,"N641VA","LAX",322,2475,5,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,3,"B6",1105,"N639JB","ORD",109,740,0,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,30,"B6",53,"N655JB","PBI",158,1028,19,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-14,"DL",490,"N1605","SFO",346,2586,45,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,25,"B6",518,"N351JB","BOS",47,187,52,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-9,"DL",2502,"N961AT","DTW",84,509,10,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,23,"AA",936,"N5ERAA","STT",206,1623,30,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-1,"B6",1634,"N348JB","BTV",42,266,5,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,16,"B6",403,"N956JB","SJU",203,1598,9,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-2,"B6",1297,"N632JB","DEN",226,1626,0,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,24,"B6",789,"N905JB","MCO",148,944,40,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-1,"VX",251,"N634VA","LAS",299,2248,30,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-7,"DL",486,"N709TW","SEA",316,2422,15,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,-7,"B6",415,"N961JB","SFO",346,2586,0,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,27,9,83,"B6",63,"N656JB","SEA",322,2422,30,340,8.05546,9.2700622588,0.02,1017.3,7
"JFK",2017,6,28,10,48,"VX",23,"N361VA","SFO",350,2586,30,310,13.80936,15.8915353008,0,1019,10
"JFK",2017,6,28,10,13,"AA",2407,"N3AXAA","PHX",286,2153,12,310,13.80936,15.8915353008,0,1019,10
"JFK",2017,6,28,10,-16,"AA",255,"N796AA","LAX",319,2475,0,310,13.80936,15.8915353008,0,1019,10
"JFK",2017,6,28,10,-8,"DL",427,"N3746H","LAS",296,2248,55,310,13.80936,15.8915353008,0,1019,10
"JFK",2017,6,28,10,9,"HA",51,"N360HA","HNL",626,4983,0,310,13.80936,15.8915353008,0,1019,10
"JFK",2017,6,28,10,10,"B6",323,"N937JB","LAX",319,2475,6,310,13.80936,15.8915353008,0,1019,10
"JFK",2017,6,28,10,-2,"B6",702,"N292JB","BUF",55,301,59,310,13.80936,15.8915353008,0,1019,10
"JFK",2017,6,28,11,22,"B6",1338,"N339JB","MVY",36,173,52,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,6,"AA",179,"N797AA","SFO",350,2586,0,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-2,"DL",2456,"N319NB","FLL",142,1069,5,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-10,"DL",447,"N940DL","ATL",106,760,12,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,1,"DL",440,"N395DN","SLC",286,1990,38,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,15,"B6",3,"N763JB","SJU",200,1598,7,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-14,"VX",409,"N641VA","LAX",322,2475,30,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-3,"DL",2593,"N928AT","TPA",141,1005,21,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,23,"B6",1,"N903JB","FLL",153,1069,6,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-7,"B6",864,"N190JB","HYA",35,196,11,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,13,"B6",423,"N934JB","LAX",332,2475,20,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-5,"DL",430,"N721TW","SFO",353,2586,40,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,28,"AA",942,"N389AA","MIA",187,1089,5,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-14,"DL",451,"N6701","SEA",319,2422,0,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,25,"VX",25,"N637VA","SFO",350,2586,55,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,74,"B6",411,"N521JB","LAS",298,2248,20,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-4,"DL",499,"N966AT","MSP",153,1029,5,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,11,-18,"DL",2634,"N937DL","MCO",130,944,5,320,12.65858,14.5672406924,0,1019.4,10
"JFK",2017,6,28,12,-18,"DL",423,"N711ZX","LAX",312,2475,20,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,8,"B6",1407,"N265JB","IAD",47,228,40,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,0,"B6",795,"N656JB","AUS",185,1521,50,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,-6,"B6",1318,"N273JB","BOS",39,187,32,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,-2,"B6",2302,"N284JB","BUF",57,301,56,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,10,"AA",1397,"N3GMAA","CLT",79,541,59,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,9,"AA",1357,"N3HRAA","SJU",200,1598,25,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,-7,"B6",615,"N946JB","SFO",351,2586,55,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,-5,"B6",208,"N203JB","PWM",53,273,41,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,-9,"B6",523,"N935JB","LAX",316,2475,25,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,5,"AA",3,"N786AA","LAX",326,2475,0,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,12,-16,"DL",2571,"N818DA","SJU",196,1598,0,340,10.35702,11.9186514756,0,1019.9,10
"JFK",2017,6,28,13,-21,"VX",411,"N639VA","LAX",316,2475,0,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,14,"B6",34,"N187JB","BTV",53,266,45,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,-14,"DL",219,"N920DL","MCO",134,944,35,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,-16,"B6",1791,"N231JB","ACK",42,199,15,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,32,"AA",2382,"N5FHAA","MIA",140,1089,30,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,-9,"AA",1458,"N3CXAA","PHX",281,2153,30,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,100,"DL",458,"N190DN","LAX",319,2475,45,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,-8,"B6",213,"N516JB","LGB",321,2465,50,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,32,"B6",118,"N238JB","BOS",38,187,46,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,26,"B6",325,"N579JB","TPA",131,1005,29,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,-8,"B6",686,"N316JB","ROC",55,264,55,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,17,"B6",477,"N821JB","JAX",110,828,51,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,-6,"DL",455,"N535US","ATL",103,760,59,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,-28,"DL",443,"N360NB","AUS",199,1521,55,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,13,23,"B6",1089,"N913JB","MCO",128,944,19,350,11.5078,13.242946084,0,1019.9,10
"JFK",2017,6,28,15,-21,"B6",89,"N965JB","SAN",312,2446,59,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,3,"DL",45,"N835DN","SLC",283,1990,54,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,6,"AA",117,"N791AA","LAX",323,2475,30,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-6,"DL",206,"N960DL","ATL",110,760,20,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,25,"DL",400,"N374DA","LAS",297,2248,10,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,38,"B6",1041,"N597JB","SAV",96,718,46,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-16,"B6",153,"N639JB","PBI",139,1028,14,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-22,"DL",2070,"N371NB","FLL",140,1069,15,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-1,"AA",279,"N3HFAA","MCO",125,944,59,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,6,"DL",431,"N624AG","SEA",311,2422,45,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-11,"DL",2157,"N365NB","MIA",146,1089,35,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,1,"B6",915,"N978JB","SFO",349,2586,55,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-5,"DL",439,"N154DL","SFO",351,2586,35,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-6,"AA",199,"N783AA","BOS",42,187,30,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-12,"B6",1373,"N608JB","CHS",87,636,59,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-7,"B6",605,"N339JB","ORD",123,740,23,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,38,"B6",1183,"N950JB","MCO",128,944,54,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,-14,"AA",65,"N399AA","MIA",143,1089,30,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,15,6,"DL",429,"N812NW","LAX",314,2475,29,280,8.05546,9.2700622588,0,1020.2,10
"JFK",2017,6,28,16,20,"B6",408,"N292JB","PWM",53,273,30,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,-6,"DL",2246,"N555NW","SAN",313,2446,55,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,11,"AA",1587,"N3AAAA","PHX",298,2153,30,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,0,"B6",623,"N947JB","LAX",326,2475,47,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,157,"DL",2209,"N3773D","PHX",274,2153,25,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,7,"DL",463,"N705TW","LAX",314,2475,54,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,-12,"DL",246,"N349NW","MCO",126,944,7,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,24,"DL",2816,"N364NB","MSP",175,1029,15,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,-42,"VX",413,"N364VA","LAX",324,2475,59,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,-50,"DL",2305,"N337NB","DEN",226,1626,59,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,-21,"B6",1119,"N284JB","CLT",78,541,59,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,16,19,"VX",27,"N286VA","SFO",352,2586,32,280,9.20624,10.5943568672,0,1020.1,10
"JFK",2017,6,28,17,84,"AA",2270,"N3KMAA","ORD",120,740,9,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-36,"B6",1307,"N203JB","IAD",44,228,59,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,21,"B6",918,"N324JB","BOS",37,187,29,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-44,"AA",133,"N789AA","LAX",318,2475,0,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,1,"AA",235,"N398AA","MIA",139,1089,0,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-21,"DL",477,"N702TW","SFO",351,2586,0,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-33,"DL",213,"N816DN","SLC",276,1990,25,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-25,"DL",2844,"N849DN","SJU",193,1598,59,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-35,"DL",266,"N874DN","LAS",301,2248,10,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-17,"AA",177,"N787AA","SFO",359,2586,35,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,135,"B6",105,"N828JB","ORD",123,740,59,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-35,"B6",359,"N766JB","BUR",325,2465,29,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,122,"AA",45,"N3AKAA","SEA",332,2422,29,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-27,"AA",101,"N3NGAA","CLT",84,541,0,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-33,"DL",2789,"N332NW","ATL",110,760,29,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-10,"B6",2516,"N187JB","BUF",53,301,44,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,5,"DL",436,"N704X","PDX",319,2454,40,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,17,-19,"AA",2675,"N3KAAA","AUS",195,1521,29,300,11.5078,13.242946084,0,1020.1,10
"JFK",2017,6,28,18,-17,"B6",1185,"N316JB","RDU",71,427,37,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,128,"B6",669,"N954JB","SJC",360,2569,35,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-11,"B6",263,"N956JB","SEA",328,2422,0,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,179,"B6",1401,"N966JB","FLL",133,1069,38,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-57,"DL",41,"N710TW","LAX",312,2475,15,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,11,"B6",711,"N603JB","LAS",303,2248,30,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-17,"AA",95,"N3FEAA","SAN",318,2446,0,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-42,"AA",83,"N788AA","LAX",326,2475,0,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-29,"DL",270,"N937DL","MSP",159,1029,20,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-43,"DL",2503,"N823DN","SEA",320,2422,45,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-51,"DL",434,"N340NB","AUS",195,1521,25,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-21,"AA",211,"N3BLAA","LAS",294,2248,30,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-32,"DL",2815,"N928AT","DTW",82,509,30,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,2,"AA",24,"N3GNAA","DFW",186,1391,0,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,34,"VX",29,"N921VA","SFO",356,2586,55,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,-34,"DL",2164,"N319NB","SAT",198,1587,35,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,18,2,"B6",1013,"N564JB","LGB",333,2465,20,280,14.96014,17.2158299092,0,1019.4,10
"JFK",2017,6,28,19,14,"DL",216,"N373DA","PDX",325,2454,59,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-27,"B6",102,"N258JB","BUF",55,301,0,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-46,"DL",2,"N688DL","SAN",311,2446,19,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,259,"DL",212,"N995DL","MCO",116,944,30,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-15,"DL",454,"N835MH","LAX",305,2475,15,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-14,"AA",938,"N3ASAA","SJU",200,1598,45,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-17,"DL",428,"N337NW","MIA",137,1089,20,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-33,"DL",2794,"N950AT","TPA",134,1005,35,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-35,"DL",495,"N301NB","BOS",44,187,25,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,21,"B6",283,"N957JB","MCO",126,944,6,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-34,"AA",21,"N794AA","LAX",326,2475,0,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-11,"DL",2341,"N3743H","DEN",241,1626,40,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-41,"DL",425,"N683DA","LAS",299,2248,34,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-14,"DL",211,"N975DL","ATL",107,760,25,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,182,"DL",2044,"N349NW","MSY",153,1182,30,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-51,"DL",217,"N369NB","FLL",137,1069,26,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-54,"AA",1998,"N125AA","CLT",75,541,0,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,7,"B6",81,"N708JB","RNO",335,2411,45,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-25,"DL",220,"N3747D","SLC",284,1990,59,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,22,"B6",1205,"N569JB","PDX",340,2454,44,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,64,"B6",161,"N903JB","SMF",356,2521,19,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,19,-31,"B6",135,"N834JB","PHX",281,2153,7,280,4.60312,5.2971784336,0,1019.2,10
"JFK",2017,6,28,20,-37,"DL",2435,"N825DN","PHX",280,2153,45,280,14.96014,17.2158299092,0,1018.9,10
"JFK",2017,6,28,20,-16,"AA",1105,"N792AA","BOS",42,187,59,280,14.96014,17.2158299092,0,1018.9,10
"JFK",2017,6,28,20,172,"B6",483,"N949JB","MCO",119,944,33,280,14.96014,17.2158299092,0,1018.9,10
"JFK",2017,6,28,20,20,"DL",2236,"N3754A","SJU",187,1598,29,280,14.96014,17.2158299092,0,1018.9,10
"JFK",2017,6,28,20,-13,"B6",1415,"N964JB","SFO",356,2586,30,280,14.96014,17.2158299092,0,1018.9,10
"JFK",2017,6,28,20,5,"VX",415,"N854VA","LAX",324,2475,25,280,14.96014,17.2158299092,0,1018.9,10
"JFK",2017,6,28,20,45,"B6",1201,"N972JB","FLL",135,1069,55,280,14.96014,17.2158299092,0,1018.9,10
"JFK",2017,6,28,20,-38,"AA",293,"N783AA","LAX",319,2475,15,280,14.96014,17.2158299092,0,1018.9,10
"JFK",2017,6,28,20,-6,"B6",167,"N794JB","OAK",361,2576,48,280,14.96014,17.2158299092,0,1018.9,10
